ingredient_id,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:fish_or_seafood_in_puff_pastry,9.376049329796,0.8992969063,68.0
ingredient:snails_in_puff_pastry,7.734578157126999,0.7152022232999999,47.5
ingredient:meat_in_puff_pastry,28.718030863486007,1.5138820503,69.9
ingredient:cheese_in_puff_pastry,8.723031806354996,0.7407883492999999,49.9
ingredient:ham_and_cheese_in_puffed_pastry,11.576838426497998,1.2498443893,64.0
ingredient:egg_roll_or_nem,5.831607747452001,6.919978946300001,51.9
ingredient:egg_roll_or_nem_with_pork_cooked,5.831607747452001,6.919978946300001,51.9
ingredient:egg_roll_or_nem_with_chicken_cooked,5.831607747452001,6.919978946300001,51.9
ingredient:egg_roll_or_nem_with_shrimp_andor_crab_cooked,5.831607747452001,6.919978946300001,51.9
ingredient:spring_roll,5.73436191752,15.940944847,54.3
ingredient:beef_samosas_or_samoosas,49.68318782720899,3.1841303473,87.6
ingredient:chinese_specialty_or_dumplings,22.75867015437601,95.03224675230004,151.0
ingredient:burritos,17.420722298255008,1.2380215183,55.7
ingredient:crepe_or_buckwheat_crepe_filled_with_scallops,10.761355686411,0.6163510423,77.0
ingredient:crepe_or_buckwheat_crepe_filled_with_egg_ham_and_cheese,7.639611073665,1.0216184913000002,54.4
ingredient:crepe_or_buckwheat_crepe_filled_with_fish_andor_seafood,6.177726068161001,0.6811665563,53.1
ingredient:crepe_or_buckwheat_crepe_filled_with_mushrooms_and_bechamel_sauce,7.334904300543999,19.8919763113,63.1
ingredient:crepe_or_buckwheat_crepe_filled_with_mushrooms_and_bechamel_sauce_cooked,8.612186737945999,1.1142306523,58.4
ingredient:crepe_or_buckwheat_crepe_filled_with_cheese_and_bechamel_sauce,5.392766264524001,0.5092850523,42.1
ingredient:crepe_filled_with_ham,8.612186737945999,1.1142306523,58.4
ingredient:crepe_or_buckwheat_crepe_filled_with_cheese_ham_and_bechamel_sauce,8.612186737945999,1.1142306523,58.4
ingredient:crepe_or_buckwheat_crepe_filled_with_cheese_ham_mushrooms_and_bechamel_sauce,9.307257647964,9.939146565300002,65.4
ingredient:fajitas,4.738820416599,1.3535630663000002,48.4
ingredient:ham_and_mushroom_pancake_in_cheese_sauce,11.04935941315,1.7865715443,70.3
ingredient:flamed_tart,5.870327625818001,1.0311718023,51.0
ingredient:pastilla_filled_with_chicken,7.142411266694,5.124985866300001,57.2
ingredient:pizza_onion_anchovy_and_black_olives,4.117739466246,0.9625455333,41.3
ingredient:pizza_four_cheeses,7.198036903526002,0.8189346812999999,45.6
ingredient:pizza_bolognesestyle_w_meat,15.844595835897,0.9542232873,51.1
ingredient:pizza_goat_cheese_and_lardoons,7.820339615976,1.3735837652999998,53.9
ingredient:pizza_chorizo_or_salami,5.738797781956001,0.8604501013,49.7
ingredient:pizza_cheese_and_tomato_or_margherita_pizza,3.646954324338,1.2278002663,39.1
ingredient:pizza_chicken,5.724939828281001,1.9328867093,47.3
ingredient:pizza_salmon,5.3829973807360005,1.1474202103,47.4
ingredient:pizza_cured_ham,6.451658558908001,1.9032775843,51.1
ingredient:pizza_tuna,5.3829973807360005,1.1474202103,47.4
ingredient:pizza_seafood,5.3829973807360005,1.1474202103,47.4
ingredient:pizza_lardoons_onions_and_cheese,7.820339615976,1.3735837652999998,53.9
ingredient:pizza_vegetables_or_pizza_seasons,6.808616297738,5.5565919353,52.7
ingredient:pizza_cheese_and_mushrooms,6.743487335954001,17.358919767300005,58.4
ingredient:pizza_ham_and_cheese,6.451658558908001,1.9032775843,51.1
ingredient:pizza_ham_cheese_and_mushrooms,6.855025348096,8.089004021300001,55.3
ingredient:pizza_kebab,6.451658558908001,1.9032775843,51.1
ingredient:pizza_with_raclette_or_tartiflette_cheese_and_lardoons,7.820339615976,1.3735837652999998,53.9
ingredient:quiche_lorraine,9.124917649861,1.0793072392999998,58.1
ingredient:provencalstyle_tart,5.068414333990001,0.6231895933,43.7
ingredient:tomato_tart,5.084037587324,0.6246752719999998,43.7
ingredient:onion_tart,5.591659955780001,0.7688802353,44.9
ingredient:cheese_tart,7.013545534703002,0.6131520202999999,47.5
ingredient:maroilles_cheese_tart_or_maroilles_cheese_flamiche,8.363361681140999,0.6683931613,49.9
ingredient:salmon_tart,6.944851905826001,0.7286239613,55.1
ingredient:vegetables_tart,5.084037587324,0.6246752719999998,43.7
ingredient:scallops_tart,9.512094072555998,6.706272823300001,69.8
ingredient:goat_cheese_and_spinach_tart,8.363361681140999,0.6683931613,49.9
ingredient:leek_tart_or_pie,5.783992950061003,0.6455891843,46.1
ingredient:squid_and_spicy_tomato_sauce_pie,6.141353165450001,2.1686390190000004,61.9
ingredient:riesling_wine_and_pork_pie,24.209638093823003,3.9234101613,68.9
ingredient:mashed_potatoes_w_fresh_tome_cheese,7.828486118205001,0.7299126765000001,42.7
ingredient:vegetable_fritters,3.149674831547,3.9615700672,33.5
ingredient:veal_stew_in_white_sauce,38.98220610198699,9.191071011,122.0
ingredient:durum_wheat_precooked_cooked_in_a_microwaveable_bag,1.114605894895068,0.2707519299,7.04
ingredient:durum_wheat_precooked_whole_grain_cooked_to_panfry,1.1155563684005998,0.26871993754,5.8
ingredient:beef_stew_with_carrots,46.11022422850199,7.515102162500001,72.3
ingredient:burgundystyle_beef_stew,50.17811375811699,7.911565703500001,75.3
ingredient:meat_balls_beef_with_tomato_sauce,24.558696266317,2.1950910675000004,52.0
ingredient:fish_on_skewer,29.338242023404547,0.5659454895,204.0
ingredient:duck_with_sauce,2.525279381229,0.8602791125000001,32.0
ingredient:white_bean_stew_with_duck_or_goose_canned,1.3879884226597,0.6707747122000002,15.0
ingredient:white_bean_stew_with_pork_canned,4.263500984957699,1.1468318382000002,25.0
ingredient:white_bean_stew_canned,1.2021903569637,0.7193394894000001,13.3
ingredient:chili_con_carne,39.206115749187006,1.9075164285,67.8
ingredient:stuffed_cabbage,7.0044373570210015,1.0416467522,44.2
ingredient:sauerkraut_with_garnish,4.480459969083,0.8733923685,41.6
ingredient:sauerkraut_without_garnish_drained_cooked,2.825950128706,0.7694692275,32.2
ingredient:cockerel_in_red_wine_sauce,12.826585905552996,9.8807779285,72.5
ingredient:couscous_w_meat,7.696007752947001,1.3446114995,40.8
ingredient:couscous_with_meat_or_chicken_light,5.569039873754999,1.4031395965,42.3
ingredient:couscous_w_mutton,28.71723220387101,2.8213758125,54.2
ingredient:couscous_w_fish,9.485361602003,0.7535876165000001,76.0
ingredient:couscous_w_chicken,5.170679380171,1.3213542025,40.7
ingredient:couscous_with_vegetables,3.4316138824600007,0.9335172025,37.4
ingredient:couscous_royal,7.696007752947001,1.3446114995,40.8
ingredient:chicory_w_ham,7.7576066391220015,0.9955614075,53.7
ingredient:spinach_w_cream_sauce,4.764193401591001,0.5740900642,32.9
ingredient:falafel_prepacked,2.8759070696910003,1.724787887,35.6
ingredient:vegetable_flan,4.249306083579,2.0106202492000005,34.9
ingredient:savoystyle_fondue,9.272597592595996,0.8867743255,46.7
ingredient:cheese_and_ham_breaded,11.960157650080998,0.9774740395000002,51.5
ingredient:small_cheese_choupastry_puff,7.583485983602001,0.8181127665000001,43.8
ingredient:eggplant_au_gratin,3.862921242061999,0.6901174175,32.7
ingredient:dauphinestyle_creamed_potatoes_au_gratin,4.005649292487001,0.4575691544999999,32.3
ingredient:cauliflower_au_gratin,3.817213780927,0.3508967545,31.6
ingredient:vegetables_au_gratin,3.8769591838,0.6913912662,32.7
ingredient:vegetables_au_gratin_in_bechamel_sauce,3.827281108414999,0.3518930742,31.6
ingredient:pasta_au_gratin,7.209135205162003,1.0260152925,46.3
ingredient:fish_brandade_or_fish_shepherds_pie,19.212479479133,0.9238626975,134.0
ingredient:fish_or_seafood_au_gratin_intended_to_be_cook,19.107429265753005,0.5793965425000001,127.0
ingredient:fish_and_shrimp_au_gratin_previously_frozen,19.882535431307,0.785091325,142.0
ingredient:shepherds_pie_or_cottage_pie_with_meat,24.07015084764801,1.2506159725,51.6
ingredient:haricot_beans_with_tomato_sauce_canned,1.4884676799559995,0.998522555,15.0
ingredient:rabbit_with_mustard_sauce,9.197335485494996,2.0496010255,47.4
ingredient:lasagna_or_cannelloni_with_vegetables_and_goat_cheese_cooked,6.446650600808001,6.4635105395,48.0
ingredient:lasagna_or_cannelloni_with_meat,12.202496409132998,1.5152074034999998,51.4
ingredient:lasagna_or_cannelloni_with_goat_cheese_and_spinach,7.652698739801001,1.2818873294999995,46.8
ingredient:lasagna_or_cannelloni_with_fish,8.166150670429998,1.1228442355,53.6
ingredient:lasagna_or_cannelloni_with_vegetables,6.446650600808001,6.4635105395,48.0
ingredient:lasagna_or_cannelloni_with_vegetables_cooked,6.446650600808001,6.4635105395,48.0
ingredient:stuffed_vegetables,6.786676897185,1.2768124332,44.2
ingredient:mussels_filled,6.952802590753002,0.6413504335000001,57.9
ingredient:mussels_in_a_shallot_and_white_wine_broth,6.952802590753002,0.6413504335000001,57.9
ingredient:moussaka,47.27650036102301,4.2585030035,72.1
ingredient:stewed_lamb_garnished_with_potatoes_and_other_vegetables,52.72680741319401,4.7476837772,76.7
ingredient:noodles_with_shrimps_sauteedpanfried,9.76483845293,26.9106940455,71.6
ingredient:osso_buco,36.482953328753,2.9238272054999994,103.0
ingredient:paella,6.570418979253002,3.8012049415,50.1
ingredient:vegetable_rosti_prefried_frozen,2.304827158446999,1.5015294810000002,34.3
ingredient:vegetable_rosti_prefried_frozen_cooked,2.304827158446999,1.5015294810000002,34.3
ingredient:shepherds_pie_with_duck,7.2044097118120005,0.9646415775,55.2
ingredient:shepherds_pie_with_duck_cooked,7.2044097118120005,0.9646415775,55.2
ingredient:bolognesestyle_pasta,13.03200244971,1.8465276424,58.2
ingredient:carbonarastyle_pasta,7.2060414817690015,1.5143607195,48.7
ingredient:pasta_with_cheese_sauce,7.215026358038002,0.8545797805,41.8
ingredient:fresh_pasta_stuffed_with_vegetables_raw,5.285723141856001,1.0642334454999998,35.0
ingredient:fresh_pasta_stuffed_with_meat_raw,30.206820510511,1.7013924015,65.9
ingredient:fresh_pasta_stuffed_with_meat_cooked,30.206820510511,1.7013924015,65.9
ingredient:fresh_pasta_stuffed_with_cheese_and_vegetables_raw,7.216456186038002,0.8545797805,41.8
ingredient:fresh_pasta_stuffed_with_cheese_and_vegetables_cooked,7.216456186038002,0.8545797805,41.8
ingredient:fresh_pasta_stuffed_with_vegetables_cooked,5.285723141856001,1.0642334454999998,35.0
ingredient:fresh_pasta_stuffed_with_cheese_raw,7.216456186038002,0.8545797805,41.8
ingredient:fresh_pasta_stuffed_with_cheese_cooked,7.216456186038002,0.8545797805,41.8
ingredient:veal_olive_or_veal_paupiette,42.152871478368,5.982389258,129.0
ingredient:veal_paupiette_cooked_in_oven,42.152871478368,5.982389258,129.0
ingredient:poultry_paupiette,11.460320063002994,2.1817646265,62.7
ingredient:saltcured_pork_belly_with_lentils,3.3190730526538994,0.8110728912999999,21.4
ingredient:piperade_basquestyle,3.4213761644519995,0.7395143985000001,35.8
ingredient:vegetables_panfried_or_stirfried_asianstyle_frozen_raw,1.866003757491,0.6426411,35.4
ingredient:vegetables_panfried_with_mushrooms_frozen,1.866003757491,0.6426411,35.4
ingredient:grilled_vegetables_panfried_mediterraneanstyle_frozen_raw,1.865884477561,0.642242837,35.4
ingredient:vegetables_panfried_without_mushrooms_frozen_raw,1.866003757491,0.6426411,35.4
ingredient:prefried_potatoes_panfried_lardoons_or_chicken_and_other_without_green_vegetables,5.180015429755001,6.2761952795,42.3
ingredient:fish_w_bordelaise_sauce,20.76382074496301,28.0136960365,138.0
ingredient:white_fish_with_florentinestyle_sauce,18.697775471457,0.6306965272,128.0
ingredient:white_fish_with_shallots_mussels_and_white_wine_sauce,20.76393859733701,28.014064845200004,138.0
ingredient:white_fish_with_parisianstyle_sauce,20.952807530109,7.2931987152,143.0
ingredient:white_fish_with_provencalstyle_sauce,20.042400712154,1.6580959752,143.0
ingredient:white_fish_with_mustard_sauce,18.697775471457,0.6306965272,128.0
ingredient:white_fish_with_tarragon_sauce,18.697775471457,0.6306965272,128.0
ingredient:white_fish_with_sorrel_sauce,18.697775471457,0.6306965272,128.0
ingredient:fish_in_sauce_frozen,19.479722844066995,0.8333280519999999,143.0
ingredient:pork_with_caramel_sauce,14.001198954021996,2.6441791285,72.4
ingredient:boiled_meat_with_vegetables,35.45571145393799,1.7776009665,57.1
ingredient:pork_sausage_stew_with_cabbage_carrots_and_potatoes,6.506464071001,1.1701798005,44.1
ingredient:chicken_with_curry_and_coconut_milk_sauce,11.358319806092997,2.8099254125,65.1
ingredient:chicken_basque_style,8.965867634742995,2.2211319765,55.9
ingredient:ratatouille_cooked,2.5396859243330003,4.222259918499999,34.3
ingredient:ravioli_filled_with_meat_in_tomato_sauce_canned,8.2016034391469,1.0062305209000002,31.3
ingredient:dumplings_steamed_with_shrimps_cooked,23.16152517189,92.3118846275,146.0
ingredient:ravioli_filled_with_vegetables_in_tomato_sauce_canned,4.952091588741999,1.044083795,31.9
ingredient:risotto_w_cheeses,6.537225284613001,3.6325865615,50.4
ingredient:risotto_w_seafood,6.537225284613001,3.6325865615,50.4
ingredient:risotto_w_vegetables,6.537225284613001,3.6325865615,50.4
ingredient:riste,2.5396859243330003,4.222259918499999,34.3
ingredient:white_rice_cooked_with_vegetables_and_meat,5.329245694864,2.653765893200001,43.1
ingredient:white_rice_cooked_with_chicken,5.8302039848580005,3.0891171572000005,44.9
ingredient:cantonese_rice,6.197633272203001,4.667867801499999,45.9
ingredient:salmon_with_sorrel,10.748884263143,1.0852809652900002,67.7
ingredient:cheese_souffle,7.041360338531001,0.7930542945000001,42.8
ingredient:sushi_or_maki_with_seafood_products,5.335507593556999,8.009979058699999,32.8
ingredient:mutton_tagine,55.700257478857,5.4736039315000005,80.6
ingredient:chicken_tagine,9.479340803072994,3.1001200465,58.3
ingredient:tartiflette,7.052401090092001,0.9113355242,45.2
ingredient:vegetable_terrine_or_mousse,3.106446242908,0.8396125762,32.8
ingredient:tofu_plain,2.008554890719,0.2582897427,27.5
ingredient:provencalstyle_tomato,2.805868419672,1.4456050115,34.4
ingredient:stuffed_tomatoes,6.928554003997,1.1593879752,44.6
ingredient:caenstyle_tripe,50.697811915208,2.5497531735,83.5
ingredient:caenstyle_tripe_prepacked,50.697811915208,2.5497531735,83.5
ingredient:provencaltype_tripe,43.35284955900699,2.0251775535,64.2
ingredient:tap_water,0.0006841353924,0.0070678704,0.00963
ingredient:schnitzel_soybean_and_wheatbased,3.575325046371,0.508768382,51.6
ingredient:plantbased_ball_with_wheat_andor_soybean_prepacked,4.489724592380001,0.7088798740000001,72.4
ingredient:vegetable_ball,4.553300675078,0.8413753860000001,61.6
ingredient:schnitzel_soybean_wheat_and_cheesebased_cordon_bleustyle,5.4538488262,0.664350223,50.3
ingredient:soy_patty_or_vegetable_escalope,4.343536126693,0.624432837,65.5
ingredient:cereal_patty_with_cheese,4.194135403397,0.6394199027999999,36.3
ingredient:cereal_patty_with_vegetables,3.2161055759240003,0.9705265358,36.3
ingredient:soybased_patty_provencalstyle,4.089946439624999,0.6880683540000001,80.7
ingredient:tofu_patty,4.495187237266999,1.2310716404,40.7
ingredient:plantbased_patty_or_steak_from_wheat_and_vegetables,3.3188649987930003,1.2613803278,40.1
ingredient:plantbased_patty_or_steak_from_wheat_and_soybean_prepacked,4.263268842369999,0.62584275,66.6
ingredient:plantbased_patty_or_steak_from_wheat_and_soybean,5.663669542444,1.217715563,85.4
ingredient:plantbased_patty_or_steak_from_soybean_and_cheese,5.101838952533,1.0532339108,41.4
ingredient:soybased_patty_plain_prepacked,4.031354931548998,1.6674921727999998,40.9
ingredient:plantbased_patty_or_steak_from_soybean_cheese_and_vegetables,4.341971921682999,0.9686915628,39.7
ingredient:plantbased_patty_or_steak_from_lentil_soybean_and_vegetables,3.364490322517,0.7868274388,37.1
ingredient:soybased_minced_prepacked,4.103995414221,0.721519223,85.9
ingredient:wheatbased_nuggets,3.671432439314,0.5139156735,34.9
ingredient:soybeanbased_nuggets,3.5410197506749994,0.5570082394999999,51.4
ingredient:soybean_and_wheatbased_nuggets,3.657474692353,0.5198103065,51.3
ingredient:soybean_and_wheatbased_nuggets,3.843624517214,0.6225899235,48.6
ingredient:schnitzel_soybean_and_wheatbased,3.8977692953789993,0.613635622,46.6
ingredient:celeriac_in_remoulade_sauce_prepacked,2.366972838999699,1.3046665259999997,17.6
ingredient:greekstyle_marinated_mushrooms,8.080940182373201,22.094506456799994,58.4
ingredient:caesars_salad,7.8512172790029,1.4058647514999998,46.5
ingredient:prepared_mixed_meatfish_canned_drained_salad,23.12088655402309,1.1709259309999998,170.0
ingredient:coleslaw_w_sauce_prepacked,2.443523677896199,1.0785865858,18.9
ingredient:prepared_pasta_salad_with_vegetable_meat_or_fish,8.529713867855202,1.4097112408,64.9
ingredient:prepared_pasta_salad_vegetarian,5.800743451795199,1.4406833378,50.4
ingredient:potato_salad_piemontaisestyle_prepacked,8.272613414445203,1.7893897698,58.2
ingredient:prepared_potatoes_salad_homemade,11.368992014569702,1.7060659198,68.8
ingredient:prepared_rice_salad,5.1093919353429005,4.341177758500001,44.3
ingredient:prepared_mixed_tuna_and_vegetable_salad_canned_drained,9.0361272543531,1.0822459699999998,66.1
ingredient:tabbouleh_with_chicken_prepacked,6.299452596916899,1.6121823982,42.9
ingredient:tabbouleh_prepacked,2.390136702121699,0.8868720742,17.6
ingredient:fish_burger_fast_foods_restaurant,14.198440602816,0.7081016343,110.0
ingredient:chicken_burger_fast_foods_restaurant,8.722278245641998,1.7174287053,63.5
ingredient:veggie_burger,5.413502172321,0.8464754119999999,65.3
ingredient:cheeseburger_from_fast_foods_restaurant,37.64022981201299,1.9104618293,80.5
ingredient:toasted_ham_sandwich_topped_with_grated_cheese_and_a_fried_egg,8.2720725591519,0.9927793812,41.7
ingredient:toasted_ham_sandwich_topped_with_grated_cheese,8.799318570157903,1.0127612741999998,43.0
ingredient:grilled_cheese_ham_sandwich_prepacked,8.9177408073249,0.9459927065,44.2
ingredient:cheeseburger_double_from_fast_foods_restaurant,28.221218255953,1.5424023302999998,71.3
ingredient:focaccia_filled,6.437191955361,1.9189718853,51.2
ingredient:fougasse_filled,2.324025181934,1.8852850583000005,36.3
ingredient:hamburger_from_fast_foods_restaurant,37.172373463127,1.8803081483,79.3
ingredient:hotdog,15.145597170217002,1.3375395953,63.0
